,employeeID,year,team,region,age,experience,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,feedbackmeet,teamBonus,productivity
6963,1740,2021,174,1,61,35,110.96761977015488,0.3,0.0,1.0,-0.4,0.2,0,0,-0.15152814464289557
6967,1741,2021,174,1,58,37,66.15706341917104,-0.7,-1.5,-0.6,-1.9,-2.3,1,0,-0.1664750270833349
6971,1742,2021,174,2,46,24,77.91058691322036,-1.2,0.4,1.2,-0.4,0.9,1,0,-0.21575112442200667
6975,1743,2021,174,2,58,34,76.76084024201481,1.9,0.5,-0.4,0.7,-1.3,1,0,-0.13748882543060892
6979,1744,2021,174,1,58,33,91.8404446876741,1.0,-0.7,-0.4,-0.7,-0.9,1,0,0.2496154351798074
6983,1745,2021,174,1,34,7,129.28016347607297,0.6,-0.0,1.1,-2.1,0.2,1,0,0.9707449110426245
6987,1746,2021,174,2,25,3,83.24747886858127,0.4,-1.5,0.2,-1.0,0.4,1,0,1.9775270577333701
6991,1747,2021,174,1,56,27,103.89704066441116,0.1,1.0,-0.3,1.3,-1.2,1,0,0.677001772622122
6995,1748,2021,174,2,28,3,98.65986701102975,-0.7,0.1,-0.6,1.5,0.6,1,0,0.8600378626746255
6999,1749,2021,174,1,54,32,106.9756839773103,-0.8,-0.5,1.6,2.2,-0.5,1,0,0.19357851542664614
7003,1750,2021,175,2,67,45,78.96064158987504,-0.7,-1.5,1.5,1.0,-0.5,1,0,-0.4638577817500787
7007,1751,2021,175,2,66,42,96.23147291059732,-1.6,0.6,-0.2,-0.8,-0.1,0,0,-1.7232323700923002
7011,1752,2021,175,2,60,37,84.92053420113584,0.2,1.2,-0.0,2.7,-0.9,0,0,0.24428325121516875
7015,1753,2021,175,2,33,13,101.56433621362449,0.3,-0.6,1.3,-1.7,1.8,0,0,1.1589191825795275
7019,1754,2021,175,1,48,19,65.54983337867891,-1.9,-0.4,2.6,-1.3,-0.1,1,0,1.217958071990709
7023,1755,2021,175,2,25,3,89.39391788309655,-1.0,1.5,1.1,-0.7,1.0,0,0,0.9898126601414428
7027,1756,2021,175,1,57,28,76.32774758725412,-0.2,2.2,-0.7,0.1,0.9,1,0,2.431896169668118
7031,1757,2021,175,1,60,34,92.23316003134866,-0.9,1.3,2.0,-1.0,-1.0,1,0,-0.564359217165518
7035,1758,2021,175,2,49,29,97.78799950265102,-1.1,1.4,0.8,-0.5,-0.1,0,0,0.9667199227535398
7039,1759,2021,175,1,27,7,80.78108315416077,-1.9,0.0,0.1,1.6,2.4,1,0,0.5886793820182664
7043,1760,2021,176,2,53,26,106.99785906739257,-1.0,-1.5,-1.9,1.0,-1.3,0,0,0.8467518892307974
7047,1761,2021,176,2,53,27,82.8406569192646,-1.8,-0.4,-0.5,0.5,1.6,1,0,0.15498436144574057
7051,1762,2021,176,2,36,13,90.48672450494227,0.6,0.8,-0.3,-2.3,1.0,0,0,1.0167868433729876
7055,1763,2021,176,2,56,36,117.07734301997048,-0.3,1.1,2.2,0.7,-0.4,0,0,0.9055686113578229
7059,1764,2021,176,1,29,4,117.54716938138569,0.2,-0.3,0.3,0.2,-0.8,1,0,1.1043599879545845
7063,1765,2021,176,1,43,18,97.74282060831933,0.6,-2.5,-0.2,-1.7,1.2,1,0,-0.8361310169432453
7067,1766,2021,176,1,58,31,77.36368346610907,-0.8,0.2,-1.0,-0.8,0.6,1,0,-1.3289404526565174
7071,1767,2021,176,2,53,29,115.98200207019211,-2.8,0.4,-0.4,1.3,0.6,0,0,-0.006588674224796611
7075,1768,2021,176,2,40,14,95.28444785910254,-1.0,-0.2,-0.1,-0.7,-0.2,0,0,0.6493057554121131
7079,1769,2021,176,1,46,17,104.37211444096805,-1.1,0.0,0.9,0.5,0.5,1,0,-0.8799161106053197
7083,1770,2021,177,1,62,40,113.71131562487751,0.7,1.0,0.3,1.8,-1.2,0,1,0.07618949453896667
7087,1771,2021,177,1,27,3,87.59560811215648,1.3,1.0,-0.8,-2.2,-0.9,0,1,-1.3605792968904822
7091,1772,2021,177,2,54,31,92.37841902674255,1.8,0.7,-0.0,-0.3,-0.5,1,1,-0.36944372210736687
7095,1773,2021,177,1,62,38,123.22049175049396,-0.3,-1.5,0.6,0.5,-0.6,1,1,-0.7338988933221137
7099,1774,2021,177,1,67,38,128.49333837182823,0.6,-0.5,0.0,0.5,-0.6,0,1,0.9270130672246737
7103,1775,2021,177,1,27,5,91.10239574738347,0.6,0.4,-1.7,1.0,-1.0,1,1,-0.009456239179896265
7107,1776,2021,177,2,51,25,93.10398820337477,-0.5,0.7,0.1,-0.3,0.3,0,1,-0.15239910166246357
7111,1777,2021,177,1,33,6,119.30425079138428,-0.7,1.0,0.5,1.2,-0.4,1,1,-0.97731141426579
7115,1778,2021,177,2,63,43,89.1582377421399,1.1,-0.9,0.7,-0.6,0.7,0,1,-0.5981714606529062
7119,1779,2021,177,1,55,27,116.42601942993021,0.4,-0.4,0.1,-0.6,-0.9,1,1,0.18260042948716773
7123,1780,2021,178,2,57,37,103.28222675022337,0.3,1.0,2.0,0.5,-0.4,0,1,0.09070386801655221
7127,1781,2021,178,1,63,41,108.52694961276636,-1.2,0.7,0.4,-0.6,0.7,1,1,0.8532566842371306
7131,1782,2021,178,1,29,5,97.23077426114052,0.0,-0.3,-0.1,1.1,-0.1,1,1,-0.2814103555492181
7135,1783,2021,178,1,35,7,124.98864436216626,-0.2,0.2,0.1,0.2,0.3,0,1,-1.9902897872580745
7139,1784,2021,178,1,23,3,98.05132477277431,0.6,0.2,-0.3,0.3,-0.3,1,1,0.550889882653186
7143,1785,2021,178,2,55,28,90.0662998611807,0.7,0.9,-0.6,1.0,0.2,1,1,0.8502838777005655
7147,1786,2021,178,2,31,5,94.13546314521479,-0.3,-0.1,1.0,-0.6,0.5,1,1,1.4324713052419873
7151,1787,2021,178,1,25,3,74.4466826349113,-0.9,-0.4,-0.8,-0.1,-0.3,1,1,-0.1336968167157702
7155,1788,2021,178,1,23,3,94.38466059299297,0.6,-0.9,2.3,-1.6,-0.5,1,1,1.5660940227178768
7159,1789,2021,178,2,40,18,118.17726604622479,-1.9,0.3,0.6,1.0,0.3,1,1,-0.30752224465143674
7163,1790,2021,179,2,50,27,108.23361051696537,-0.6,0.3,-0.3,0.2,-1.7,1,1,0.5527669611256958
7167,1791,2021,179,2,46,22,97.83019808024488,0.7,-0.0,1.3,1.2,1.1,1,1,0.20594621242474764
7171,1792,2021,179,2,49,23,101.54212417787258,0.7,0.7,3.6,-0.6,-0.3,1,1,0.9283185566234091
7175,1793,2021,179,1,64,41,103.99750403486537,1.0,0.4,0.7,-0.8,0.2,1,1,-1.2797882655580202
7179,1794,2021,179,2,23,3,112.6675161342945,-0.8,0.4,-0.2,-0.6,1.5,1,1,1.1605849866340143
7183,1795,2021,179,2,62,37,115.32851352060058,-0.1,0.6,-0.1,1.6,0.2,1,1,0.859282940195236
7187,1796,2021,179,1,34,10,53.65953254368523,-0.6,1.1,-0.7,0.0,-0.7,1,1,0.7295277080392389
7191,1797,2021,179,1,49,25,101.77205091728788,0.1,-0.8,-0.3,0.3,-1.8,0,1,-0.4981530267668213
7195,1798,2021,179,2,48,23,85.87902722766918,-1.5,-0.9,0.2,0.4,-1.0,1,1,0.9521928875876378
7199,1799,2021,179,2,45,17,127.881393198419,-0.1,1.1,1.4,-2.2,0.4,1,1,1.2034097543819147
7203,1800,2021,180,2,36,11,110.71666163765033,1.1,-1.1,-1.1,-0.7,-0.7,1,0,0.6579388447725495
7207,1801,2021,180,1,39,13,99.43354558179736,1.0,1.1,1.0,-0.5,-0.3,1,0,-0.9060436499651585
7211,1802,2021,180,2,25,3,104.45784025650028,0.0,0.5,0.0,-0.4,0.6,1,0,-0.1896235726174627
7215,1803,2021,180,1,60,33,101.94534254577854,2.1,-0.4,-0.6,-0.6,1.0,1,0,1.198658631372866
7219,1804,2021,180,2,49,29,89.0166746580762,0.0,-0.2,-0.0,0.8,0.3,1,0,1.134265427925658
7223,1805,2021,180,1,62,38,97.28217872979545,-1.2,1.2,0.5,1.1,-0.0,1,0,1.4963283103270757
7227,1806,2021,180,1,35,10,112.49205055383983,0.4,-0.0,0.9,-1.9,-0.4,1,0,0.40807071335129563
7231,1807,2021,180,2,55,28,101.3491195218548,2.1,-0.1,1.3,0.6,1.1,1,0,-0.3487769173376563
7235,1808,2021,180,1,38,10,105.11602124404587,1.4,-0.8,0.4,-0.7,-1.6,0,0,-0.47633931362864934
7239,1809,2021,180,1,40,14,110.07897255806698,1.9,0.5,-0.8,-0.0,0.7,1,0,-0.23595621341480957
7243,1810,2021,181,2,53,25,82.55817000429673,-2.2,0.2,1.7,-0.6,-1.7,1,1,-0.17454778620201225
7247,1811,2021,181,2,66,38,99.87327374061148,-2.2,-1.0,-1.1,-0.5,-0.4,1,1,-1.1320321795567558
7251,1812,2021,181,2,59,33,93.059271815117,-1.5,0.1,-0.6,-0.1,-0.0,0,1,1.0340904761919893
7255,1813,2021,181,2,66,46,102.8938644171542,-0.3,-0.6,-0.6,-0.3,-2.7,0,1,-0.045280224301032325
7259,1814,2021,181,1,68,47,103.07565045515463,0.5,-1.4,1.7,0.1,0.9,1,1,0.8559124791709113
7263,1815,2021,181,1,40,12,84.12456757249771,-0.4,0.0,0.2,0.0,-0.6,0,1,-1.4791945363142782
7267,1816,2021,181,2,57,28,96.02567617143356,-0.7,0.1,-0.0,-0.7,1.0,1,1,-0.6654330287516452
7271,1817,2021,181,1,38,12,95.70472793379355,-1.5,-0.7,-0.1,1.0,-1.2,1,1,0.34804897903820686
7275,1818,2021,181,2,28,8,89.2189305163105,1.2,-0.9,-0.6,-0.2,-1.9,0,1,0.36928359485447865
7279,1819,2021,181,1,53,32,82.02121161338269,-0.6,-0.3,2.3,0.6,-0.4,1,1,0.21806781422493404
7283,1820,2021,182,1,33,9,100.67444238733573,-0.4,-0.5,-0.6,-0.2,0.3,1,1,0.4877361912094067
7287,1821,2021,182,1,28,8,121.78209668413214,0.8,0.5,0.2,1.0,-1.9,1,1,-0.0011201929497759106
7291,1822,2021,182,1,37,13,96.58500290213884,-0.7,1.1,-1.0,-0.2,1.7,1,1,-1.359429268992837
7295,1823,2021,182,1,38,18,79.82662726227224,-2.2,-0.0,0.9,0.8,-0.1,0,1,1.14349300741733
7299,1824,2021,182,2,38,18,97.0105718914042,-0.5,0.4,-0.5,0.3,1.6,1,1,0.008306109550190397
7303,1825,2021,182,2,61,32,98.90580288126756,-2.1,0.5,0.9,-0.4,1.8,0,1,0.652190108546752
7307,1826,2021,182,2,40,17,86.05094281038158,-1.9,-0.2,-1.3,1.1,0.5,0,1,-0.6898496242677793
7311,1827,2021,182,1,62,33,101.78619887821736,-1.5,-0.9,-1.1,0.8,0.7,1,1,0.156611541411089
7315,1828,2021,182,2,27,5,83.71197651678351,-0.1,0.7,-0.4,0.8,-0.8,0,1,-1.357706247971011
7319,1829,2021,182,1,48,23,89.8007610246991,1.1,0.4,-0.1,0.8,0.6,1,1,0.2036834744306545
7323,1830,2021,183,1,51,23,118.52403675461811,-0.8,1.3,-1.1,-1.4,0.4,1,0,-0.7196489336138676
7327,1831,2021,183,2,26,6,94.70394126540471,-0.8,-1.3,-1.0,-0.5,-0.4,1,0,0.6239023073449463
7331,1832,2021,183,2,41,15,79.60279045571427,-1.1,0.9,-0.2,0.8,0.7,1,0,-0.79839320243401
7335,1833,2021,183,1,23,3,108.88747010905035,-0.6,-1.0,0.7,-2.2,0.9,0,0,-0.7160281725965921
7339,1834,2021,183,2,49,21,96.8018333283269,-1.2,0.7,0.9,-0.8,-0.4,1,0,-2.1066520101009614
7343,1835,2021,183,1,63,42,96.42790865104458,-0.9,0.8,-0.7,0.9,0.4,0,0,-1.5793207199659611
7347,1836,2021,183,1,26,3,101.0512128164087,-1.4,1.7,-1.1,-0.5,-0.0,0,0,-1.1106375469665302
7351,1837,2021,183,1,35,15,87.30917359128755,0.0,0.9,-0.9,-0.5,-1.7,1,0,-0.09910783901218227
7355,1838,2021,183,1,35,14,100.42878161737576,1.8,2.1,0.6,2.1,0.4,0,0,-1.9750484100434058
7359,1839,2021,183,1,55,31,76.44442722932293,-1.0,-0.5,-0.3,1.1,1.0,1,0,-1.5766910414405186
7363,1840,2021,184,1,52,29,103.93632916683927,-0.4,-0.5,-0.1,-0.6,-0.2,0,1,-0.7386569017349501
7367,1841,2021,184,2,58,30,83.91347781337934,0.2,-1.4,0.5,-0.1,1.4,0,1,-2.004358616569648
7371,1842,2021,184,2,51,23,106.99758223577587,-0.7,-1.6,-0.5,0.5,0.9,0,1,-0.37153290337065115
7375,1843,2021,184,2,53,32,88.37509250698511,1.2,0.2,-1.2,1.2,-0.1,1,1,0.7742998438252755
7379,1844,2021,184,2,68,43,96.78048688714122,0.2,-0.2,-0.4,0.1,-0.4,0,1,-1.7852756118201722
7383,1845,2021,184,1,66,39,94.85770387951912,0.2,-0.9,0.9,-0.0,0.4,1,1,0.5759536082473138
7387,1846,2021,184,1,42,15,89.32519975793164,0.5,1.3,-1.4,-0.6,-0.5,1,1,-2.01620275450613
7391,1847,2021,184,1,45,20,92.58838942136732,-1.6,-0.4,-1.0,-0.4,0.0,1,1,0.14408987140984517
7395,1848,2021,184,2,62,39,86.64951704221012,0.3,-1.0,-0.5,1.1,-1.8,1,1,-0.6048113795162939
7399,1849,2021,184,1,49,24,96.25168074036141,0.9,0.6,-2.8,-1.4,0.5,1,1,0.9287680004801251
7403,1850,2021,185,1,59,38,95.36673044388215,1.2,-0.5,-0.2,-1.4,-0.5,1,0,-0.2672148821457723
7407,1851,2021,185,2,69,41,81.81353468288289,-0.7,-1.0,0.7,1.1,-1.7,1,0,-0.9527350435412488
7411,1852,2021,185,1,35,8,85.41154264167096,-0.5,-0.6,-0.6,1.7,-1.3,1,0,-1.8954800423881835
7415,1853,2021,185,1,47,24,100.91237212974919,1.0,0.7,1.0,1.1,1.2,1,0,-0.1371458814589929
7419,1854,2021,185,1,59,30,85.55953108153356,0.1,0.1,1.1,0.5,0.3,1,0,-0.20542079303227356
7423,1855,2021,185,2,35,10,102.81432970960739,-0.9,1.7,-0.6,1.6,0.2,1,0,-0.5108830552961471
7427,1856,2021,185,1,65,44,88.60317007250367,-0.6,1.2,-0.5,-2.2,0.1,1,0,-0.4626010219227735
7431,1857,2021,185,2,40,20,98.80910492945783,0.4,0.2,0.7,-0.8,-0.9,1,0,0.9761203909949048
7435,1858,2021,185,2,43,20,108.5253797317133,1.7,2.2,0.6,0.7,0.8,1,0,-1.4020662824829089
7439,1859,2021,185,1,67,39,85.6935411222358,-0.2,-0.3,2.1,1.7,1.6,1,0,0.028823818894429837
7443,1860,2021,186,2,50,29,93.8756081068329,-0.5,-1.2,1.7,0.7,-0.4,1,1,0.1129669726323031
7447,1861,2021,186,1,28,3,98.28458883721407,-0.1,1.7,-0.3,-1.2,0.0,1,1,-0.07872682053024006
7451,1862,2021,186,1,48,25,86.39533681074906,-0.4,1.1,-0.5,1.2,1.1,1,1,-0.2655904351070655
7455,1863,2021,186,2,35,6,111.36877695442962,-1.2,-0.7,-1.0,-1.0,0.9,1,1,0.30504375923238375
7459,1864,2021,186,1,25,3,72.44321228148023,-1.5,-2.4,0.1,0.4,1.8,1,1,-0.030145003868246607
7463,1865,2021,186,2,26,3,99.71536239136128,0.0,0.2,-0.0,0.6,0.1,1,1,-0.09400840930493015
7467,1866,2021,186,1,50,29,99.08778926646539,-1.7,0.0,-0.2,-0.3,-2.1,0,1,1.0240715578240436
7471,1867,2021,186,2,40,12,95.29916434556864,-0.8,-0.3,1.0,0.0,-0.1,1,1,-0.6835405772082933
7475,1868,2021,186,2,62,38,104.56139242371103,-2.3,-0.4,-0.7,0.2,0.4,1,1,-0.7194235001155991
7479,1869,2021,186,2,34,13,109.05231466381386,-0.4,-0.2,-0.5,-0.9,0.9,1,1,-1.076129234418204
7483,1870,2021,187,1,67,46,109.32113185112107,-1.3,0.3,-0.4,2.3,-1.4,1,0,-0.008739104325626069
7487,1871,2021,187,2,39,18,101.63990262171008,1.3,-0.6,-2.1,-0.0,1.3,1,0,-0.6367516621357489
7491,1872,2021,187,2,26,6,97.16292762493548,0.5,-1.3,-0.4,0.8,-1.1,0,0,-0.31885967582997443
7495,1873,2021,187,1,26,3,95.28951401417208,0.8,0.3,1.5,-1.7,0.4,0,0,-0.4030891056691718
7499,1874,2021,187,2,55,26,115.33685143320974,2.9,-0.2,-0.0,-1.5,0.6,1,0,-0.04860077049954586
7503,1875,2021,187,2,27,3,115.35703060212518,0.2,-1.0,0.5,-0.4,0.4,0,0,0.40207746050686055
7507,1876,2021,187,1,45,22,87.4447192324566,-0.9,-3.2,-0.8,0.8,-1.0,0,0,-0.18511136458444064
7511,1877,2021,187,2,59,31,103.47144935227601,0.1,-1.1,0.6,1.3,1.4,0,0,-0.34480693825331427
7515,1878,2021,187,2,33,9,100.20195469874685,-0.5,0.8,0.5,1.1,-0.1,1,0,0.7984229538724489
7519,1879,2021,187,2,58,32,81.27126568381263,0.8,1.0,0.7,1.2,0.4,0,0,0.7945531006231439
7523,1880,2021,188,1,61,35,94.50405851373965,0.2,-0.3,2.5,0.3,-1.8,1,0,-0.7612250902415433
7527,1881,2021,188,1,53,33,103.20157092827951,-1.1,0.6,-1.4,-0.0,-0.9,1,0,-0.6165392958533267
7531,1882,2021,188,1,34,9,99.93075732779732,-1.3,-0.0,0.3,0.0,-0.4,1,0,-2.1190310547074414
7535,1883,2021,188,2,66,44,118.85986435904861,-0.3,-0.6,0.4,1.4,-0.7,1,0,-0.5632595942416738
7539,1884,2021,188,2,46,19,127.17138469953305,-1.5,0.3,-0.2,1.1,0.2,1,0,-1.2536235675389027
7543,1885,2021,188,2,39,12,101.98644494707531,-0.0,-1.7,0.5,-1.1,0.1,1,0,0.4177946876776432
7547,1886,2021,188,1,57,33,136.50784106981843,-0.4,-2.2,-0.4,0.1,-0.3,0,0,1.4635281610892692
7551,1887,2021,188,2,60,33,111.64857621973513,-1.7,-0.0,0.8,-0.5,-0.7,1,0,-1.6617632934359412
7555,1888,2021,188,2,38,18,105.94945694150347,-3.2,-0.2,-0.9,0.9,0.9,1,0,-2.876157046232182
7559,1889,2021,188,2,39,12,86.96111969944485,0.2,0.6,-0.0,0.0,-0.4,0,0,-0.9371184529201353
7563,1890,2021,189,2,43,21,102.35245557563435,1.7,-1.0,-0.3,-1.9,-0.7,0,0,-1.1051062120426054
7567,1891,2021,189,1,57,28,101.55144678743952,0.6,1.6,1.6,0.5,-0.0,0,0,0.21163282345102186
7571,1892,2021,189,2,62,33,106.5214284906548,1.5,-0.2,0.9,0.1,0.9,0,0,0.8123801388424892
7575,1893,2021,189,1,34,13,87.82315995501314,2.1,1.0,0.8,2.1,1.1,1,0,0.2506313373745744
7579,1894,2021,189,2,28,6,99.11163475557109,1.3,-1.9,1.0,-1.4,-1.4,0,0,0.4917788830741914
7583,1895,2021,189,1,29,6,113.50263257700824,1.8,-1.9,2.3,0.2,-2.2,1,0,-1.0799225480245063
7587,1896,2021,189,2,51,22,89.5917297089516,2.5,-1.1,0.1,-0.1,1.8,0,0,-0.16005853664638808
7591,1897,2021,189,2,64,41,93.41012729301055,1.9,-0.5,0.3,-1.0,-0.6,1,0,0.6845100215677258
7595,1898,2021,189,1,60,35,128.650424560995,0.8,1.5,-0.1,1.7,1.8,0,0,0.0879821551244975
7599,1899,2021,189,2,50,27,110.7217437568065,3.2,-1.0,1.1,-1.3,0.8,1,0,-1.1911505879493014
7603,1900,2021,190,2,36,10,94.27693813616148,-0.6,0.5,1.2,-0.0,-0.3,0,1,-0.6839682264382301
7607,1901,2021,190,2,50,22,102.7220138299516,-0.1,-1.8,0.5,0.6,-0.6,0,1,-0.3423884305681348
7611,1902,2021,190,2,25,3,88.79943651104236,-1.6,1.2,0.3,-0.7,-0.6,1,1,0.48216663629257983
7615,1903,2021,190,2,41,20,62.14465927529642,-1.5,0.4,-1.2,0.5,0.0,1,1,-0.532181654022763
7619,1904,2021,190,1,25,3,95.51150813526307,-0.7,-0.1,-0.4,-2.0,-0.7,0,1,1.6792928701020624
7623,1905,2021,190,1,66,44,127.42005982097274,-1.1,0.7,0.9,-0.3,-1.3,1,1,1.4957916646504155
7627,1906,2021,190,1,23,3,122.29574487069476,0.3,-0.8,-1.8,-2.2,1.6,0,1,1.0664325242785815
7631,1907,2021,190,1,60,40,105.9602406130237,-1.4,0.3,-2.3,-0.5,2.0,0,1,1.3663873977969025
7635,1908,2021,190,2,59,31,104.13716851275991,-1.9,1.4,0.1,1.1,0.7,0,1,0.616054828011918
7639,1909,2021,190,2,45,20,118.29236427109129,-0.3,-1.1,-0.9,0.2,0.5,0,1,1.0534253811575742
7643,1910,2021,191,2,42,13,111.91993421110278,0.8,-1.3,-0.0,-0.4,-2.2,1,0,0.10751922759449103
7647,1911,2021,191,2,25,3,106.4269420478654,0.8,0.3,-0.2,0.5,0.2,1,0,0.6595019200017229
7651,1912,2021,191,1,23,3,121.24032803030158,0.1,-1.2,1.5,-0.0,-0.8,1,0,-0.09401888401068395
7655,1913,2021,191,1,59,38,112.03921478803153,-0.7,-0.7,-0.8,-0.8,-0.8,1,0,-0.11915615990958986
7659,1914,2021,191,2,51,31,82.87951056972129,-0.9,0.3,0.6,-0.5,0.1,1,0,-0.5658055598572674
7663,1915,2021,191,2,65,37,109.03161730090146,-0.9,2.1,1.4,0.2,0.9,1,0,1.3031936635639392
7667,1916,2021,191,2,36,14,104.4859004271527,-0.7,-0.6,0.7,-0.6,0.8,1,0,0.7552141435644468
7671,1917,2021,191,2,30,3,111.65040368903438,-1.6,-1.5,0.9,2.2,1.1,1,0,0.09370855149003875
7675,1918,2021,191,2,34,6,103.79127872936881,0.3,-0.4,-2.0,0.2,0.4,1,0,2.4057718569568673
7679,1919,2021,191,2,30,10,123.70279951802613,1.7,0.2,0.8,0.2,-0.7,1,0,1.3980565547725414
7683,1920,2021,192,2,51,29,98.73458072347687,-0.4,0.6,-0.2,1.6,0.1,1,0,1.4485427967983615
7687,1921,2021,192,2,39,15,113.06671404725705,0.1,0.4,0.6,1.4,-0.5,1,0,-0.44054091415657104
7691,1922,2021,192,1,45,17,93.81636183095947,-0.2,0.9,-0.1,-1.6,1.4,1,0,-0.22995144773491805
7695,1923,2021,192,2,38,9,124.71649409955916,0.0,0.2,-0.0,1.8,-0.5,1,0,0.9392948191727039
7699,1924,2021,192,1,25,3,86.87342115552958,1.3,-0.0,-1.6,0.7,-0.2,1,0,1.3267976374210295
7703,1925,2021,192,1,63,37,107.76469435203336,1.3,-0.5,-1.0,-1.3,-0.5,1,0,1.4092565204299772
7707,1926,2021,192,1,64,37,106.33536470234951,-0.2,-1.4,1.4,-0.9,-0.8,1,0,0.2093692385899561
7711,1927,2021,192,2,63,43,110.53441153184299,1.6,-0.5,-0.6,0.1,0.5,1,0,0.5331555386154324
7715,1928,2021,192,2,59,35,112.49352346361786,2.1,-0.4,0.2,0.0,-0.5,1,0,1.7352304683841673
7719,1929,2021,192,2,35,11,97.42006495673198,-1.4,-1.1,0.0,-0.2,-0.8,0,0,-0.8163523414276364
7723,1930,2021,193,1,25,4,96.67270502403328,0.4,0.9,1.9,0.9,-1.1,1,0,-0.9123776334856238
7727,1931,2021,193,1,45,23,121.54218745868796,-1.8,0.3,0.3,0.2,-0.5,0,0,-0.4339408750180203
7731,1932,2021,193,1,27,3,99.07341198688955,-0.7,0.0,-0.0,0.7,1.0,1,0,0.42928798377187716
7735,1933,2021,193,1,40,15,104.53056447891055,-1.7,-0.3,-0.6,1.3,0.3,1,0,0.3498136661812741
7739,1934,2021,193,2,31,3,107.02172979199851,-0.8,0.6,-2.1,-0.8,0.2,1,0,0.492425501122639
7743,1935,2021,193,2,24,3,74.91121482330314,-0.2,-0.9,-1.1,-1.6,-1.2,1,0,1.8539023516115145
7747,1936,2021,193,1,42,13,92.84714753893552,0.1,-1.2,-1.2,-1.7,0.2,0,0,1.1090392995866984
7751,1937,2021,193,1,26,3,120.32058380366846,-0.1,0.8,-1.9,-1.2,-1.3,1,0,0.15636644070034594
7755,1938,2021,193,1,69,43,97.95333163543559,-0.4,0.6,-1.2,-0.5,0.1,1,0,1.149011507651006
7759,1939,2021,193,2,32,6,97.60202736610543,-0.2,1.5,-1.5,0.8,-0.1,1,0,-0.12505359981186062
7763,1940,2021,194,2,67,47,113.64991107546737,-0.5,0.5,0.2,-0.7,0.1,1,1,1.5024172513327432
7767,1941,2021,194,1,43,21,84.27706440724408,2.3,-0.2,-0.0,0.2,0.5,1,1,0.7478024378020134
7771,1942,2021,194,1,49,23,105.52236819791003,3.0,0.3,-1.5,-0.5,0.9,1,1,-0.3602175066655038
7775,1943,2021,194,2,47,19,90.53043370391741,0.8,-0.6,0.3,-0.1,-1.5,1,1,0.3530379224623398
7779,1944,2021,194,2,52,29,101.39871305226033,1.9,-0.0,0.3,2.3,0.3,1,1,2.0282523373189125
7783,1945,2021,194,1,63,41,102.01198072306906,1.8,-0.5,1.2,-0.7,-0.9,1,1,0.5393637808337873
7787,1946,2021,194,2,65,44,81.96466282043191,0.7,0.5,1.0,-1.0,-0.6,0,1,-0.6068265689909843
7791,1947,2021,194,2,65,45,84.75351143179334,-0.1,1.3,1.0,0.9,-1.5,1,1,1.3035855122655682
7795,1948,2021,194,2,28,3,90.00600185565531,0.8,1.0,0.6,-0.8,-0.2,1,1,1.3905623030855552
7799,1949,2021,194,2,31,3,120.65489950253522,0.7,0.1,-0.2,1.0,-0.1,1,1,0.7810373169586715
7803,1950,2021,195,2,48,26,99.92227317345063,-0.0,-0.2,-0.4,0.7,-0.8,1,0,-0.20013355819127113
7807,1951,2021,195,2,48,27,96.75505142735503,-0.1,1.4,-0.4,-0.0,-0.4,1,0,-0.19640783340717122
7811,1952,2021,195,1,63,34,107.60747262381727,2.8,-1.8,-0.3,-0.3,-0.4,0,0,0.9309934930849718
7815,1953,2021,195,2,43,15,119.81240648025351,0.7,-0.8,0.8,0.4,0.1,0,0,0.7849384245048581
7819,1954,2021,195,1,28,6,91.84539109194267,0.5,0.0,0.9,-0.2,-0.6,0,0,0.8344204441666411
7823,1955,2021,195,1,50,23,86.2565455616004,1.3,-1.9,-1.2,-0.6,0.8,1,0,-0.9111722731167206
7827,1956,2021,195,1,33,13,120.0015525383724,1.0,0.9,0.7,0.3,0.0,0,0,0.5966526824172204
7831,1957,2021,195,1,47,21,97.13261534088296,2.7,-0.1,2.3,0.0,1.0,0,0,-0.10021163792492647
7835,1958,2021,195,1,39,17,115.57618008349931,3.2,0.4,-0.8,-0.3,-0.4,1,0,1.3753016261628601
7839,1959,2021,195,2,60,38,78.786240807024,-0.1,0.1,0.3,1.0,1.2,1,0,-1.815347702366356
7843,1960,2021,196,2,58,35,106.15000043563158,2.7,1.0,-1.4,-0.0,0.7,1,0,-0.1021685124474319
7847,1961,2021,196,1,62,36,93.13544334349999,2.1,-0.6,-1.0,-0.3,0.8,1,0,1.278779929277692
7851,1962,2021,196,2,52,26,114.15709771245106,1.6,1.0,-0.9,-0.4,-0.7,1,0,0.434313927168187
7855,1963,2021,196,1,64,35,94.0812788965278,0.7,-1.1,1.4,-0.6,-0.2,0,0,-0.33213534324325217
7859,1964,2021,196,2,37,13,96.98149201838703,0.6,0.2,-0.9,-1.2,1.2,1,0,-0.9943266740154255
7863,1965,2021,196,1,30,10,90.75531213706702,1.2,2.5,-0.3,0.5,0.4,0,0,-0.6657722024857896
7867,1966,2021,196,2,66,37,90.00417148569571,2.0,0.1,-0.3,-1.0,-0.1,0,0,-1.9830452541488202
7871,1967,2021,196,2,47,21,109.71583216081754,0.4,1.4,-0.6,-0.3,-0.3,1,0,0.44610487001732885
