,employeeID,year,team,region,age,experience,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,feedbackmeet,teamBonus,productivity
7714,1928,2020,192,2,58,34,112.49352346361786,2.1,-0.4,0.2,0.0,-0.5,1,0,0.2798567358166301
7715,1928,2021,192,2,59,35,112.49352346361786,2.1,-0.4,0.2,0.0,-0.5,1,0,1.7352304683841673
7716,1929,2018,192,2,32,8,97.42006495673198,-1.4,-1.1,0.0,-0.2,-0.8,1,0,0.9062076149225063
7717,1929,2019,192,2,33,9,97.42006495673198,-1.4,-1.1,0.0,-0.2,-0.8,1,0,0.0008124756700379138
7718,1929,2020,192,2,34,10,97.42006495673198,-1.4,-1.1,0.0,-0.2,-0.8,1,0,1.0050689349351503
7719,1929,2021,192,2,35,11,97.42006495673198,-1.4,-1.1,0.0,-0.2,-0.8,0,0,-0.8163523414276364
7720,1930,2018,193,1,22,1,96.67270502403328,0.4,0.9,1.9,0.9,-1.1,0,0,0.5925382661004492
7721,1930,2019,193,1,23,2,96.67270502403328,0.4,0.9,1.9,0.9,-1.1,0,0,0.4229741629857901
7722,1930,2020,193,1,24,3,96.67270502403328,0.4,0.9,1.9,0.9,-1.1,0,0,0.8204339056809272
7723,1930,2021,193,1,25,4,96.67270502403328,0.4,0.9,1.9,0.9,-1.1,1,0,-0.9123776334856238
7724,1931,2018,193,1,42,20,121.54218745868796,-1.8,0.3,0.3,0.2,-0.5,1,0,-0.6323578017611682
7725,1931,2019,193,1,43,21,121.54218745868796,-1.8,0.3,0.3,0.2,-0.5,1,0,-0.07634972432222026
7726,1931,2020,193,1,44,22,121.54218745868796,-1.8,0.3,0.3,0.2,-0.5,1,0,1.7820462954119087
7727,1931,2021,193,1,45,23,121.54218745868796,-1.8,0.3,0.3,0.2,-0.5,0,0,-0.4339408750180203
7728,1932,2018,193,1,24,0,99.07341198688955,-0.7,0.0,-0.0,0.7,1.0,0,0,0.04958132889275906
7729,1932,2019,193,1,25,1,99.07341198688955,-0.7,0.0,-0.0,0.7,1.0,1,0,0.7550524873595965
7730,1932,2020,193,1,26,2,99.07341198688955,-0.7,0.0,-0.0,0.7,1.0,0,0,0.7276993011456451
7731,1932,2021,193,1,27,3,99.07341198688955,-0.7,0.0,-0.0,0.7,1.0,1,0,0.42928798377187716
7732,1933,2018,193,1,37,12,104.53056447891055,-1.7,-0.3,-0.6,1.3,0.3,1,0,-0.41729587405444024
7733,1933,2019,193,1,38,13,104.53056447891055,-1.7,-0.3,-0.6,1.3,0.3,1,0,0.7298395811035449
7734,1933,2020,193,1,39,14,104.53056447891055,-1.7,-0.3,-0.6,1.3,0.3,1,0,0.2995142815044437
7735,1933,2021,193,1,40,15,104.53056447891055,-1.7,-0.3,-0.6,1.3,0.3,1,0,0.3498136661812741
7736,1934,2018,193,2,28,0,107.02172979199851,-0.8,0.6,-2.1,-0.8,0.2,1,0,0.2708777937619219
7737,1934,2019,193,2,29,1,107.02172979199851,-0.8,0.6,-2.1,-0.8,0.2,1,0,1.9214643692266986
7738,1934,2020,193,2,30,2,107.02172979199851,-0.8,0.6,-2.1,-0.8,0.2,0,0,1.1476877189980823
7739,1934,2021,193,2,31,3,107.02172979199851,-0.8,0.6,-2.1,-0.8,0.2,1,0,0.492425501122639
7740,1935,2018,193,2,21,0,74.91121482330314,-0.2,-0.9,-1.1,-1.6,-1.2,1,0,2.768136575456232
7741,1935,2019,193,2,22,1,74.91121482330314,-0.2,-0.9,-1.1,-1.6,-1.2,0,0,1.478238949877594
7742,1935,2020,193,2,23,2,74.91121482330314,-0.2,-0.9,-1.1,-1.6,-1.2,0,0,1.3902798626647008
7743,1935,2021,193,2,24,3,74.91121482330314,-0.2,-0.9,-1.1,-1.6,-1.2,1,0,1.8539023516115145
7744,1936,2018,193,1,39,10,92.84714753893552,0.1,-1.2,-1.2,-1.7,0.2,0,0,-0.9940639957120373
7745,1936,2019,193,1,40,11,92.84714753893552,0.1,-1.2,-1.2,-1.7,0.2,0,0,-1.1984503844263108
7746,1936,2020,193,1,41,12,92.84714753893552,0.1,-1.2,-1.2,-1.7,0.2,1,0,0.2464514052465202
7747,1936,2021,193,1,42,13,92.84714753893552,0.1,-1.2,-1.2,-1.7,0.2,0,0,1.1090392995866984
7748,1937,2018,193,1,23,0,120.32058380366846,-0.1,0.8,-1.9,-1.2,-1.3,1,0,0.7949111266931104
7749,1937,2019,193,1,24,1,120.32058380366846,-0.1,0.8,-1.9,-1.2,-1.3,0,0,0.7102840756049247
7750,1937,2020,193,1,25,2,120.32058380366846,-0.1,0.8,-1.9,-1.2,-1.3,1,0,1.178604812415202
7751,1937,2021,193,1,26,3,120.32058380366846,-0.1,0.8,-1.9,-1.2,-1.3,1,0,0.15636644070034594
7752,1938,2018,193,1,66,40,97.95333163543559,-0.4,0.6,-1.2,-0.5,0.1,0,0,0.2437861863604166
7753,1938,2019,193,1,67,41,97.95333163543559,-0.4,0.6,-1.2,-0.5,0.1,1,0,0.8256829072744675
7754,1938,2020,193,1,68,42,97.95333163543559,-0.4,0.6,-1.2,-0.5,0.1,0,0,-0.20283052689775216
7755,1938,2021,193,1,69,43,97.95333163543559,-0.4,0.6,-1.2,-0.5,0.1,1,0,1.149011507651006
7756,1939,2018,193,2,29,3,97.60202736610543,-0.2,1.5,-1.5,0.8,-0.1,1,0,0.35470549060322104
7757,1939,2019,193,2,30,4,97.60202736610543,-0.2,1.5,-1.5,0.8,-0.1,0,0,0.739639211116733
7758,1939,2020,193,2,31,5,97.60202736610543,-0.2,1.5,-1.5,0.8,-0.1,1,0,-1.0333998532211501
7759,1939,2021,193,2,32,6,97.60202736610543,-0.2,1.5,-1.5,0.8,-0.1,1,0,-0.12505359981186062
7760,1940,2018,194,2,64,44,113.64991107546737,-0.5,0.5,0.2,-0.7,0.1,1,1,-0.9463743366683942
7761,1940,2019,194,2,65,45,113.64991107546737,-0.5,0.5,0.2,-0.7,0.1,1,1,-0.05250705699610319
7762,1940,2020,194,2,66,46,113.64991107546737,-0.5,0.5,0.2,-0.7,0.1,1,1,2.71301198535265
7763,1940,2021,194,2,67,47,113.64991107546737,-0.5,0.5,0.2,-0.7,0.1,1,1,1.5024172513327432
7764,1941,2018,194,1,40,18,84.27706440724408,2.3,-0.2,-0.0,0.2,0.5,1,1,1.80870583063413
7765,1941,2019,194,1,41,19,84.27706440724408,2.3,-0.2,-0.0,0.2,0.5,1,1,0.4533676116873814
7766,1941,2020,194,1,42,20,84.27706440724408,2.3,-0.2,-0.0,0.2,0.5,1,1,0.3158740271023847
7767,1941,2021,194,1,43,21,84.27706440724408,2.3,-0.2,-0.0,0.2,0.5,1,1,0.7478024378020134
7768,1942,2018,194,1,46,20,105.52236819791003,3.0,0.3,-1.5,-0.5,0.9,1,1,1.073181933113943
7769,1942,2019,194,1,47,21,105.52236819791003,3.0,0.3,-1.5,-0.5,0.9,1,1,0.4802074332215378
7770,1942,2020,194,1,48,22,105.52236819791003,3.0,0.3,-1.5,-0.5,0.9,1,1,0.5139308539963532
7771,1942,2021,194,1,49,23,105.52236819791003,3.0,0.3,-1.5,-0.5,0.9,1,1,-0.3602175066655038
7772,1943,2018,194,2,44,16,90.53043370391741,0.8,-0.6,0.3,-0.1,-1.5,1,1,-0.3695266719923875
7773,1943,2019,194,2,45,17,90.53043370391741,0.8,-0.6,0.3,-0.1,-1.5,1,1,0.4199646722414055
7774,1943,2020,194,2,46,18,90.53043370391741,0.8,-0.6,0.3,-0.1,-1.5,1,1,-0.4152724017036711
7775,1943,2021,194,2,47,19,90.53043370391741,0.8,-0.6,0.3,-0.1,-1.5,1,1,0.3530379224623398
7776,1944,2018,194,2,49,26,101.39871305226033,1.9,-0.0,0.3,2.3,0.3,1,1,1.5686467531063035
7777,1944,2019,194,2,50,27,101.39871305226033,1.9,-0.0,0.3,2.3,0.3,1,1,0.8498089421490218
7778,1944,2020,194,2,51,28,101.39871305226033,1.9,-0.0,0.3,2.3,0.3,1,1,0.15081506581044982
7779,1944,2021,194,2,52,29,101.39871305226033,1.9,-0.0,0.3,2.3,0.3,1,1,2.0282523373189125
7780,1945,2018,194,1,60,38,102.01198072306906,1.8,-0.5,1.2,-0.7,-0.9,1,1,0.869676326035607
7781,1945,2019,194,1,61,39,102.01198072306906,1.8,-0.5,1.2,-0.7,-0.9,0,1,1.546025575402773
7782,1945,2020,194,1,62,40,102.01198072306906,1.8,-0.5,1.2,-0.7,-0.9,0,1,2.2030095663141873
7783,1945,2021,194,1,63,41,102.01198072306906,1.8,-0.5,1.2,-0.7,-0.9,1,1,0.5393637808337873
7784,1946,2018,194,2,62,41,81.96466282043191,0.7,0.5,1.0,-1.0,-0.6,1,1,0.674018567727227
7785,1946,2019,194,2,63,42,81.96466282043191,0.7,0.5,1.0,-1.0,-0.6,0,1,1.435782461232624
7786,1946,2020,194,2,64,43,81.96466282043191,0.7,0.5,1.0,-1.0,-0.6,1,1,1.2242627139642246
7787,1946,2021,194,2,65,44,81.96466282043191,0.7,0.5,1.0,-1.0,-0.6,0,1,-0.6068265689909843
7788,1947,2018,194,2,62,42,84.75351143179334,-0.1,1.3,1.0,0.9,-1.5,1,1,-0.32568656731695245
7789,1947,2019,194,2,63,43,84.75351143179334,-0.1,1.3,1.0,0.9,-1.5,1,1,0.7034545324809564
7790,1947,2020,194,2,64,44,84.75351143179334,-0.1,1.3,1.0,0.9,-1.5,1,1,0.7208928945230063
7791,1947,2021,194,2,65,45,84.75351143179334,-0.1,1.3,1.0,0.9,-1.5,1,1,1.3035855122655682
7792,1948,2018,194,2,25,0,90.00600185565531,0.8,1.0,0.6,-0.8,-0.2,1,1,-0.19606777854966745
7793,1948,2019,194,2,26,1,90.00600185565531,0.8,1.0,0.6,-0.8,-0.2,0,1,2.3460812286014137
7794,1948,2020,194,2,27,2,90.00600185565531,0.8,1.0,0.6,-0.8,-0.2,1,1,2.372635512833695
7795,1948,2021,194,2,28,3,90.00600185565531,0.8,1.0,0.6,-0.8,-0.2,1,1,1.3905623030855552
7796,1949,2018,194,2,28,0,120.65489950253522,0.7,0.1,-0.2,1.0,-0.1,1,1,1.473866688942011
7797,1949,2019,194,2,29,1,120.65489950253522,0.7,0.1,-0.2,1.0,-0.1,1,1,0.9383869606419982
7798,1949,2020,194,2,30,2,120.65489950253522,0.7,0.1,-0.2,1.0,-0.1,1,1,1.5292281051649406
7799,1949,2021,194,2,31,3,120.65489950253522,0.7,0.1,-0.2,1.0,-0.1,1,1,0.7810373169586715
7800,1950,2018,195,2,45,23,99.92227317345063,-0.0,-0.2,-0.4,0.7,-0.8,1,0,-0.32505983192473026
7801,1950,2019,195,2,46,24,99.92227317345063,-0.0,-0.2,-0.4,0.7,-0.8,0,0,-2.1797060604861476
7802,1950,2020,195,2,47,25,99.92227317345063,-0.0,-0.2,-0.4,0.7,-0.8,1,0,-1.7574608922925021
7803,1950,2021,195,2,48,26,99.92227317345063,-0.0,-0.2,-0.4,0.7,-0.8,1,0,-0.20013355819127113
7804,1951,2018,195,2,45,24,96.75505142735503,-0.1,1.4,-0.4,-0.0,-0.4,1,0,-0.5179259309763844
7805,1951,2019,195,2,46,25,96.75505142735503,-0.1,1.4,-0.4,-0.0,-0.4,1,0,0.8824849204077795
7806,1951,2020,195,2,47,26,96.75505142735503,-0.1,1.4,-0.4,-0.0,-0.4,1,0,0.031057645680361283
7807,1951,2021,195,2,48,27,96.75505142735503,-0.1,1.4,-0.4,-0.0,-0.4,1,0,-0.19640783340717122
7808,1952,2018,195,1,60,31,107.60747262381727,2.8,-1.8,-0.3,-0.3,-0.4,1,0,0.5328465881452035
7809,1952,2019,195,1,61,32,107.60747262381727,2.8,-1.8,-0.3,-0.3,-0.4,1,0,0.16089128389009458
7810,1952,2020,195,1,62,33,107.60747262381727,2.8,-1.8,-0.3,-0.3,-0.4,0,0,0.9388301011104507
7811,1952,2021,195,1,63,34,107.60747262381727,2.8,-1.8,-0.3,-0.3,-0.4,0,0,0.9309934930849718
7812,1953,2018,195,2,40,12,119.81240648025351,0.7,-0.8,0.8,0.4,0.1,1,0,0.9345260076480367
7813,1953,2019,195,2,41,13,119.81240648025351,0.7,-0.8,0.8,0.4,0.1,1,0,0.7138468434937443
7814,1953,2020,195,2,42,14,119.81240648025351,0.7,-0.8,0.8,0.4,0.1,1,0,0.4060228031787074
7815,1953,2021,195,2,43,15,119.81240648025351,0.7,-0.8,0.8,0.4,0.1,0,0,0.7849384245048581
7816,1954,2018,195,1,25,3,91.84539109194267,0.5,0.0,0.9,-0.2,-0.6,0,0,-1.9912153260210526
7817,1954,2019,195,1,26,4,91.84539109194267,0.5,0.0,0.9,-0.2,-0.6,0,0,-0.6904985171643637
7818,1954,2020,195,1,27,5,91.84539109194267,0.5,0.0,0.9,-0.2,-0.6,1,0,-0.03433847207883675
7819,1954,2021,195,1,28,6,91.84539109194267,0.5,0.0,0.9,-0.2,-0.6,0,0,0.8344204441666411
7820,1955,2018,195,1,47,20,86.2565455616004,1.3,-1.9,-1.2,-0.6,0.8,0,0,-0.3775595373215896
7821,1955,2019,195,1,48,21,86.2565455616004,1.3,-1.9,-1.2,-0.6,0.8,0,0,-0.7395456447697432
7822,1955,2020,195,1,49,22,86.2565455616004,1.3,-1.9,-1.2,-0.6,0.8,1,0,-0.7617786737383826
7823,1955,2021,195,1,50,23,86.2565455616004,1.3,-1.9,-1.2,-0.6,0.8,1,0,-0.9111722731167206
7824,1956,2018,195,1,30,10,120.0015525383724,1.0,0.9,0.7,0.3,0.0,1,0,0.9523845634053597
7825,1956,2019,195,1,31,11,120.0015525383724,1.0,0.9,0.7,0.3,0.0,0,0,0.677208631971254
7826,1956,2020,195,1,32,12,120.0015525383724,1.0,0.9,0.7,0.3,0.0,0,0,1.216596635441602
7827,1956,2021,195,1,33,13,120.0015525383724,1.0,0.9,0.7,0.3,0.0,0,0,0.5966526824172204
7828,1957,2018,195,1,44,18,97.13261534088296,2.7,-0.1,2.3,0.0,1.0,0,0,0.6945916092233057
7829,1957,2019,195,1,45,19,97.13261534088296,2.7,-0.1,2.3,0.0,1.0,0,0,0.42309738486860327
7830,1957,2020,195,1,46,20,97.13261534088296,2.7,-0.1,2.3,0.0,1.0,1,0,1.3197967608764696
7831,1957,2021,195,1,47,21,97.13261534088296,2.7,-0.1,2.3,0.0,1.0,0,0,-0.10021163792492647
7832,1958,2018,195,1,36,14,115.57618008349931,3.2,0.4,-0.8,-0.3,-0.4,1,0,0.010141314358200367
7833,1958,2019,195,1,37,15,115.57618008349931,3.2,0.4,-0.8,-0.3,-0.4,1,0,0.5351256903636048
7834,1958,2020,195,1,38,16,115.57618008349931,3.2,0.4,-0.8,-0.3,-0.4,0,0,0.6535767880305704
7835,1958,2021,195,1,39,17,115.57618008349931,3.2,0.4,-0.8,-0.3,-0.4,1,0,1.3753016261628601
7836,1959,2018,195,2,57,35,78.786240807024,-0.1,0.1,0.3,1.0,1.2,1,0,-0.23675258746730826
7837,1959,2019,195,2,58,36,78.786240807024,-0.1,0.1,0.3,1.0,1.2,0,0,-1.3698784799728143
7838,1959,2020,195,2,59,37,78.786240807024,-0.1,0.1,0.3,1.0,1.2,1,0,-0.9078088649655177
7839,1959,2021,195,2,60,38,78.786240807024,-0.1,0.1,0.3,1.0,1.2,1,0,-1.815347702366356
7840,1960,2018,196,2,55,32,106.15000043563158,2.7,1.0,-1.4,-0.0,0.7,1,0,-0.3298274630653364
7841,1960,2019,196,2,56,33,106.15000043563158,2.7,1.0,-1.4,-0.0,0.7,0,0,-0.9546409574400563
7842,1960,2020,196,2,57,34,106.15000043563158,2.7,1.0,-1.4,-0.0,0.7,0,0,-0.14370181057577244
7843,1960,2021,196,2,58,35,106.15000043563158,2.7,1.0,-1.4,-0.0,0.7,1,0,-0.1021685124474319
7844,1961,2018,196,1,59,33,93.13544334349999,2.1,-0.6,-1.0,-0.3,0.8,0,0,0.012621251871643521
7845,1961,2019,196,1,60,34,93.13544334349999,2.1,-0.6,-1.0,-0.3,0.8,0,0,0.6736657485487964
7846,1961,2020,196,1,61,35,93.13544334349999,2.1,-0.6,-1.0,-0.3,0.8,1,0,0.39388264369819304
7847,1961,2021,196,1,62,36,93.13544334349999,2.1,-0.6,-1.0,-0.3,0.8,1,0,1.278779929277692
7848,1962,2018,196,2,49,23,114.15709771245106,1.6,1.0,-0.9,-0.4,-0.7,1,0,0.15810199193265692
7849,1962,2019,196,2,50,24,114.15709771245106,1.6,1.0,-0.9,-0.4,-0.7,0,0,0.9178890983681866
7850,1962,2020,196,2,51,25,114.15709771245106,1.6,1.0,-0.9,-0.4,-0.7,0,0,-0.9853018560260881
7851,1962,2021,196,2,52,26,114.15709771245106,1.6,1.0,-0.9,-0.4,-0.7,1,0,0.434313927168187
7852,1963,2018,196,1,61,32,94.0812788965278,0.7,-1.1,1.4,-0.6,-0.2,1,0,-0.9152847061372271
7853,1963,2019,196,1,62,33,94.0812788965278,0.7,-1.1,1.4,-0.6,-0.2,0,0,-0.4887755246306931
7854,1963,2020,196,1,63,34,94.0812788965278,0.7,-1.1,1.4,-0.6,-0.2,1,0,-0.6306683286257442
7855,1963,2021,196,1,64,35,94.0812788965278,0.7,-1.1,1.4,-0.6,-0.2,0,0,-0.33213534324325217
7856,1964,2018,196,2,34,10,96.98149201838703,0.6,0.2,-0.9,-1.2,1.2,1,0,-0.17847903553742184
7857,1964,2019,196,2,35,11,96.98149201838703,0.6,0.2,-0.9,-1.2,1.2,0,0,-1.095206850993465
7858,1964,2020,196,2,36,12,96.98149201838703,0.6,0.2,-0.9,-1.2,1.2,1,0,-1.5113987539707903
7859,1964,2021,196,2,37,13,96.98149201838703,0.6,0.2,-0.9,-1.2,1.2,1,0,-0.9943266740154255
7860,1965,2018,196,1,27,7,90.75531213706702,1.2,2.5,-0.3,0.5,0.4,0,0,0.5933155080428296
7861,1965,2019,196,1,28,8,90.75531213706702,1.2,2.5,-0.3,0.5,0.4,1,0,0.1359566507635975
7862,1965,2020,196,1,29,9,90.75531213706702,1.2,2.5,-0.3,0.5,0.4,0,0,0.4364213555545052
7863,1965,2021,196,1,30,10,90.75531213706702,1.2,2.5,-0.3,0.5,0.4,0,0,-0.6657722024857896
7864,1966,2018,196,2,63,34,90.00417148569571,2.0,0.1,-0.3,-1.0,-0.1,1,0,-0.1984043264524439
7865,1966,2019,196,2,64,35,90.00417148569571,2.0,0.1,-0.3,-1.0,-0.1,0,0,-0.7161228346197486
7866,1966,2020,196,2,65,36,90.00417148569571,2.0,0.1,-0.3,-1.0,-0.1,1,0,0.05532669348655166
7867,1966,2021,196,2,66,37,90.00417148569571,2.0,0.1,-0.3,-1.0,-0.1,0,0,-1.9830452541488202
7868,1967,2018,196,2,44,18,109.71583216081754,0.4,1.4,-0.6,-0.3,-0.3,0,0,-1.0981862282361705
7869,1967,2019,196,2,45,19,109.71583216081754,0.4,1.4,-0.6,-0.3,-0.3,0,0,0.38310810040468385
7870,1967,2020,196,2,46,20,109.71583216081754,0.4,1.4,-0.6,-0.3,-0.3,0,0,-0.8060795028305919
7871,1967,2021,196,2,47,21,109.71583216081754,0.4,1.4,-0.6,-0.3,-0.3,1,0,0.44610487001732885
7872,1968,2018,196,1,60,34,86.4842752674622,0.0,0.3,0.1,1.3,1.0,1,0,0.22140815291688815
7873,1968,2019,196,1,61,35,86.4842752674622,0.0,0.3,0.1,1.3,1.0,1,0,0.5390037001226985
7874,1968,2020,196,1,62,36,86.4842752674622,0.0,0.3,0.1,1.3,1.0,0,0,-0.4481445850632781
7875,1968,2021,196,1,63,37,86.4842752674622,0.0,0.3,0.1,1.3,1.0,1,0,0.42347776264371345
7876,1969,2018,196,1,20,0,126.11207937967289,0.2,1.9,0.8,2.1,-0.9,0,0,-1.15292899953327
7877,1969,2019,196,1,21,1,126.11207937967289,0.2,1.9,0.8,2.1,-0.9,0,0,-0.052932159599534026
7878,1969,2020,196,1,22,2,126.11207937967289,0.2,1.9,0.8,2.1,-0.9,1,0,0.5584785451758626
7879,1969,2021,196,1,23,3,126.11207937967289,0.2,1.9,0.8,2.1,-0.9,0,0,1.4660196360915319
7880,1970,2018,197,1,23,3,103.93436194757973,0.3,-0.1,-0.8,0.2,0.7,1,1,1.429352088378398
7881,1970,2019,197,1,24,4,103.93436194757973,0.3,-0.1,-0.8,0.2,0.7,1,1,0.32177606955751953
7882,1970,2020,197,1,25,5,103.93436194757973,0.3,-0.1,-0.8,0.2,0.7,1,1,-0.07937912051204803
7883,1970,2021,197,1,26,6,103.93436194757973,0.3,-0.1,-0.8,0.2,0.7,1,1,1.0999116623506429
7884,1971,2018,197,2,21,0,107.47214551830368,-1.7,0.7,-0.7,-1.3,-0.8,1,1,-0.5942746115734613
7885,1971,2019,197,2,22,1,107.47214551830368,-1.7,0.7,-0.7,-1.3,-0.8,1,1,0.44397488557792314
7886,1971,2020,197,2,23,2,107.47214551830368,-1.7,0.7,-0.7,-1.3,-0.8,1,1,1.0133772490940052
7887,1971,2021,197,2,24,3,107.47214551830368,-1.7,0.7,-0.7,-1.3,-0.8,1,1,-0.008808643309621451
7888,1972,2018,197,2,65,36,96.18020781611818,-0.0,0.2,-0.8,0.5,0.1,1,1,-0.08231013760498952
7889,1972,2019,197,2,66,37,96.18020781611818,-0.0,0.2,-0.8,0.5,0.1,1,1,0.5009109403145606
7890,1972,2020,197,2,67,38,96.18020781611818,-0.0,0.2,-0.8,0.5,0.1,1,1,1.2533894832078012
7891,1972,2021,197,2,68,39,96.18020781611818,-0.0,0.2,-0.8,0.5,0.1,1,1,0.9025064551252717
7892,1973,2018,197,1,46,19,110.54480872986619,-1.9,0.8,1.0,1.4,-1.6,1,1,-0.7972538887912897
7893,1973,2019,197,1,47,20,110.54480872986619,-1.9,0.8,1.0,1.4,-1.6,1,1,-0.7537222968060143
7894,1973,2020,197,1,48,21,110.54480872986619,-1.9,0.8,1.0,1.4,-1.6,1,1,0.36077678603928437
7895,1973,2021,197,1,49,22,110.54480872986619,-1.9,0.8,1.0,1.4,-1.6,1,1,-0.7432212726647752
7896,1974,2018,197,2,58,32,101.1131556600495,-0.7,-1.7,1.7,0.5,0.7,1,1,0.7935492970298611
7897,1974,2019,197,2,59,33,101.1131556600495,-0.7,-1.7,1.7,0.5,0.7,1,1,0.5308214114831569
7898,1974,2020,197,2,60,34,101.1131556600495,-0.7,-1.7,1.7,0.5,0.7,1,1,0.19741528526321808
7899,1974,2021,197,2,61,35,101.1131556600495,-0.7,-1.7,1.7,0.5,0.7,1,1,0.8686998218807921
7900,1975,2018,197,2,49,21,93.45771846845507,0.4,-0.7,0.3,-0.9,-0.4,0,1,0.7085876964763336
7901,1975,2019,197,2,50,22,93.45771846845507,0.4,-0.7,0.3,-0.9,-0.4,1,1,0.704161181266995
7902,1975,2020,197,2,51,23,93.45771846845507,0.4,-0.7,0.3,-0.9,-0.4,1,1,0.5103451911561421
7903,1975,2021,197,2,52,24,93.45771846845507,0.4,-0.7,0.3,-0.9,-0.4,1,1,1.3164098287513435
7904,1976,2018,197,1,33,6,82.30541668292392,0.4,0.4,-0.8,0.4,0.0,1,1,0.49169823398877893
7905,1976,2019,197,1,34,7,82.30541668292392,0.4,0.4,-0.8,0.4,0.0,1,1,-1.7399659677053216
7906,1976,2020,197,1,35,8,82.30541668292392,0.4,0.4,-0.8,0.4,0.0,1,1,0.4446607457350117
7907,1976,2021,197,1,36,9,82.30541668292392,0.4,0.4,-0.8,0.4,0.0,1,1,1.7624140030826279
7908,1977,2018,197,2,41,17,97.44741542618205,1.3,0.7,1.2,2.7,0.7,1,1,1.288723079896307
7909,1977,2019,197,2,42,18,97.44741542618205,1.3,0.7,1.2,2.7,0.7,1,1,0.870734309772138
7910,1977,2020,197,2,43,19,97.44741542618205,1.3,0.7,1.2,2.7,0.7,1,1,1.6203227281900616
7911,1977,2021,197,2,44,20,97.44741542618205,1.3,0.7,1.2,2.7,0.7,1,1,1.64964869431643
7912,1978,2018,197,1,22,0,96.03864739935636,0.5,-0.0,-0.7,-0.0,-1.5,1,1,0.6187067124895606
7913,1978,2019,197,1,23,1,96.03864739935636,0.5,-0.0,-0.7,-0.0,-1.5,1,1,-0.03234855908206075
7914,1978,2020,197,1,24,2,96.03864739935636,0.5,-0.0,-0.7,-0.0,-1.5,1,1,0.9342613359674002
7915,1978,2021,197,1,25,3,96.03864739935636,0.5,-0.0,-0.7,-0.0,-1.5,1,1,1.1713538587793595
7916,1979,2018,197,1,51,30,86.70832057975757,2.2,-0.9,1.1,0.6,-0.8,1,1,1.4589761651325044
7917,1979,2019,197,1,52,31,86.70832057975757,2.2,-0.9,1.1,0.6,-0.8,1,1,0.7258011543588865
7918,1979,2020,197,1,53,32,86.70832057975757,2.2,-0.9,1.1,0.6,-0.8,1,1,0.7944411690030476
7919,1979,2021,197,1,54,33,86.70832057975757,2.2,-0.9,1.1,0.6,-0.8,0,1,1.7060360041391107
7920,1980,2018,198,2,60,33,117.08549167175562,-0.6,-1.0,-0.4,-0.6,0.4,1,0,-0.6133749319908519
7921,1980,2019,198,2,61,34,117.08549167175562,-0.6,-1.0,-0.4,-0.6,0.4,0,0,0.13241401470065978
7922,1980,2020,198,2,62,35,117.08549167175562,-0.6,-1.0,-0.4,-0.6,0.4,0,0,1.459581228438029
7923,1980,2021,198,2,63,36,117.08549167175562,-0.6,-1.0,-0.4,-0.6,0.4,0,0,1.2285049867354656
7924,1981,2018,198,2,66,39,101.22386220812048,1.6,1.6,-0.0,0.8,0.9,0,0,0.014186757560240284
7925,1981,2019,198,2,67,40,101.22386220812048,1.6,1.6,-0.0,0.8,0.9,0,0,0.19437831297633495
7926,1981,2020,198,2,68,41,101.22386220812048,1.6,1.6,-0.0,0.8,0.9,1,0,-0.03731351187758858
7927,1981,2021,198,2,69,42,101.22386220812048,1.6,1.6,-0.0,0.8,0.9,1,0,-0.9694554904720096
7928,1982,2018,198,1,60,40,74.44023323817659,1.1,-0.9,-0.2,1.8,0.0,1,0,-1.5338177729036506
7929,1982,2019,198,1,61,41,74.44023323817659,1.1,-0.9,-0.2,1.8,0.0,0,0,-1.4452631325079692
7930,1982,2020,198,1,62,42,74.44023323817659,1.1,-0.9,-0.2,1.8,0.0,0,0,-1.2326753853829246
7931,1982,2021,198,1,63,43,74.44023323817659,1.1,-0.9,-0.2,1.8,0.0,0,0,-1.5064378714387923
7932,1983,2018,198,2,46,25,103.71283600076077,-0.4,1.1,0.8,1.8,-0.8,0,0,-0.6204062645474414
7933,1983,2019,198,2,47,26,103.71283600076077,-0.4,1.1,0.8,1.8,-0.8,1,0,-2.0067899187913234
7934,1983,2020,198,2,48,27,103.71283600076077,-0.4,1.1,0.8,1.8,-0.8,0,0,-2.0017313055257206
7935,1983,2021,198,2,49,28,103.71283600076077,-0.4,1.1,0.8,1.8,-0.8,1,0,-0.9281866513881899
7936,1984,2018,198,1,66,44,78.9622258565359,0.2,0.8,1.1,0.9,0.7,0,0,-0.6097221892202939
7937,1984,2019,198,1,67,45,78.9622258565359,0.2,0.8,1.1,0.9,0.7,0,0,-2.273172932983154
7938,1984,2020,198,1,68,46,78.9622258565359,0.2,0.8,1.1,0.9,0.7,0,0,-1.9986180633776198
7939,1984,2021,198,1,69,47,78.9622258565359,0.2,0.8,1.1,0.9,0.7,1,0,-0.735059688058321
7940,1985,2018,198,1,25,1,110.56621833291456,1.4,2.3,0.5,0.4,-1.9,0,0,0.4773969888201613
7941,1985,2019,198,1,26,2,110.56621833291456,1.4,2.3,0.5,0.4,-1.9,0,0,1.158987149783914
7942,1985,2020,198,1,27,3,110.56621833291456,1.4,2.3,0.5,0.4,-1.9,0,0,-1.4088487503954665
7943,1985,2021,198,1,28,4,110.56621833291456,1.4,2.3,0.5,0.4,-1.9,0,0,-0.1631541094702648
